,Credit Limit,Sex,Education,Marital Status,Age,Payment_Score,Avg_Outstanding,Avg_Paid,Default
5663,200000,F,BSc,Married,33,0.3333333333333333,7147.833333333333,3648.5,False
5664,300000,F,BSc,Single,28,1.0,108651.83333333333,15286.166666666666,False
5665,50000,F,MSc or PHd,Single,26,-0.16666666666666666,115.83333333333333,796.1666666666666,False
5666,250000,F,High School Diploma,Married,55,1.0,195728.33333333334,6452.0,True
5667,400000,M,MSc or PHd,Single,33,0.16666666666666666,83001.16666666667,33367.833333333336,False
5668,360000,F,MSc or PHd,Single,27,1.0,81997.5,17535.333333333332,False
5669,120000,F,BSc,Married,29,1.0,122390.83333333333,5162.833333333333,True
5670,50000,F,BSc,Married,49,1.3333333333333333,21158.5,1009.6666666666666,True
5671,340000,F,BSc,Married,40,-1.0,0.0,0.0,False
5672,180000,M,BSc,Single,29,1.0,80587.16666666667,3886.0,False
5673,50000,F,MSc or PHd,Single,23,1.0,30654.333333333332,12406.833333333334,False
5674,150000,M,BSc,Single,37,0.8333333333333334,105385.83333333333,3742.6666666666665,False
5675,100000,F,BSc,Married,41,2.6666666666666665,95853.83333333333,3016.6666666666665,True
5676,200000,F,BSc,Single,28,0.3333333333333333,811.0,811.0,False
5677,160000,M,BSc,Single,43,-0.3333333333333333,1410.0,0.0,False
5678,50000,M,High School Diploma,Married,55,1.0,33451.5,3616.6666666666665,False
5679,150000,F,BSc,Married,40,1.0,43057.333333333336,1866.6666666666667,False
5680,50000,F,High School Diploma,Married,52,-1.0,0.0,0.0,False
5681,220000,F,BSc,Single,36,1.0,111394.5,4479.166666666667,False
5682,30000,F,BSc,Married,23,3.0,14115.166666666666,978.6666666666666,True
5683,30000,F,BSc,Married,26,1.6666666666666667,19941.5,1000.1666666666666,True
5684,50000,F,High School Diploma,Single,57,1.0,18403.166666666668,851.1666666666666,False
5685,160000,F,BSc,Single,35,1.3333333333333333,28843.666666666668,1631.8333333333333,False
5686,180000,M,MSc or PHd,Single,31,-1.0,14974.166666666666,14974.166666666666,False
5687,190000,M,MSc or PHd,Married,31,1.0,101662.16666666667,9910.833333333334,False
5688,480000,F,MSc or PHd,Married,39,0.8333333333333334,141022.83333333334,75067.33333333333,False
5689,270000,F,MSc or PHd,Single,32,0.8333333333333334,25897.0,5231.0,False
5690,200000,M,BSc,Single,37,-1.0,198.83333333333334,262.8333333333333,False
5691,80000,M,MSc or PHd,Single,38,0.16666666666666666,1615.8333333333333,1550.8333333333333,True
5692,410000,M,BSc,Married,36,-0.6666666666666666,9705.5,29813.0,False
5693,50000,F,MSc or PHd,Single,25,1.0,1962.1666666666667,611.6666666666666,True
5694,50000,F,High School Diploma,Single,42,1.0,4024.1666666666665,492.8333333333333,False
5695,210000,M,MSc or PHd,Married,39,-0.6666666666666666,846.0,682.6666666666666,True
5696,20000,M,MSc or PHd,Single,28,1.0,18199.166666666668,1008.1666666666666,False
5697,150000,F,MSc or PHd,Single,28,1.0,108635.66666666667,4434.166666666667,False
5698,130000,F,MSc or PHd,Single,25,0.8333333333333334,3172.6666666666665,3569.3333333333335,True
5699,200000,F,MSc or PHd,Single,26,1.0,99488.66666666667,3392.8333333333335,False
5700,110000,F,BSc,Single,23,1.0,85726.0,3753.8333333333335,False
5701,180000,F,MSc or PHd,Married,30,-0.6666666666666666,457.1666666666667,0.0,True
5702,300000,F,MSc or PHd,Married,40,0.3333333333333333,37299.666666666664,25393.5,False
5703,360000,M,MSc or PHd,Single,32,0.3333333333333333,241.0,133.66666666666666,False
5704,380000,F,BSc,Married,30,-1.0,1134.6666666666667,610.1666666666666,False
5705,360000,F,MSc or PHd,Single,29,-0.5,582.8333333333334,517.3333333333334,True
5706,80000,M,MSc or PHd,Single,28,-1.0,5848.5,5131.5,True
5707,350000,F,MSc or PHd,Other,48,0.0,73981.16666666667,46245.333333333336,False
5709,320000,F,MSc or PHd,Single,35,1.0,158461.83333333334,6833.333333333333,False
5710,90000,M,High School Diploma,Married,62,0.6666666666666666,32289.166666666668,6000.0,False
5711,40000,F,MSc or PHd,Single,27,0.5,28711.5,11985.333333333334,True
5712,50000,F,BSc,Married,40,0.8333333333333334,35053.333333333336,1980.0,False
5713,210000,F,MSc or PHd,Single,24,0.5,43849.333333333336,39813.5,False
5714,30000,F,BSc,Single,22,2.5,28373.5,1535.8333333333333,False
5715,310000,F,MSc or PHd,Single,27,0.16666666666666666,2180.1666666666665,2213.5,True
5716,280000,F,BSc,Single,35,-1.0,1719.8333333333333,4299.666666666667,False
5717,280000,F,MSc or PHd,Married,41,1.0,73468.16666666667,2784.5,False
5718,260000,F,MSc or PHd,Single,33,1.0,1046.0,1049.5,False
5719,90000,M,BSc,Married,41,0.6666666666666666,66886.66666666667,15913.166666666666,False
5720,280000,M,MSc or PHd,Married,49,-1.0,2957.3333333333335,1038.5,False
5721,360000,F,High School Diploma,Single,34,0.5,833.3333333333334,0.0,False
5722,30000,F,High School Diploma,Single,27,3.0,14105.166666666666,633.3333333333334,True
5723,380000,M,BSc,Married,48,1.0,252163.5,8650.0,False
5724,80000,F,BSc,Single,22,2.1666666666666665,41459.333333333336,1929.1666666666667,False
5725,50000,F,MSc or PHd,Single,25,3.0,48833.166666666664,1950.0,True
5726,280000,F,MSc or PHd,Married,37,0.0,3044.3333333333335,3028.8333333333335,False
5727,120000,F,BSc,Other,37,3.0,27978.0,1109.3333333333333,True
5728,180000,M,MSc or PHd,Married,49,1.0,69445.0,4166.666666666667,False
5729,380000,M,High School Diploma,Single,33,0.0,38086.5,48370.166666666664,False
5730,110000,F,MSc or PHd,Single,27,1.3333333333333333,29181.0,2450.0,False
5731,50000,F,BSc,Other,37,0.16666666666666666,4550.666666666667,5457.833333333333,False
5732,200000,F,MSc or PHd,Single,48,0.5,1666.6666666666667,833.3333333333334,False
5733,200000,M,MSc or PHd,Married,44,0.0,13769.666666666666,10376.0,False
5734,150000,F,MSc or PHd,Married,35,0.8333333333333334,29643.166666666668,10647.833333333334,False
5735,60000,M,BSc,Married,40,1.0,41189.0,1648.6666666666667,True
5736,200000,F,BSc,Single,30,1.0,140056.16666666666,5457.833333333333,False
5737,90000,F,BSc,Married,35,1.6666666666666667,54342.666666666664,2216.6666666666665,True
5738,150000,F,MSc or PHd,Single,32,0.0,1996.8333333333333,1969.3333333333333,False
5739,20000,M,High School Diploma,Single,23,3.0,10200.5,583.3333333333334,True
5740,150000,F,High School Diploma,Married,34,1.0,94947.33333333333,3784.1666666666665,False
5741,180000,M,MSc or PHd,Single,34,0.16666666666666666,8113.166666666667,3177.8333333333335,False
5742,470000,M,BSc,Single,34,-0.3333333333333333,55631.0,26157.0,False
5743,30000,F,High School Diploma,Single,59,3.0,23639.5,1160.5,True
5744,20000,F,MSc or PHd,Single,22,0.8333333333333334,5114.0,1178.6666666666667,False
5745,400000,F,MSc or PHd,Married,36,0.0,9429.833333333334,8250.0,False
5746,210000,F,MSc or PHd,Single,27,1.0,9333.333333333334,1367.5,False
5747,120000,M,High School Diploma,Married,38,3.0,80706.66666666667,3100.0,True
5748,160000,F,Other,Married,42,-0.16666666666666666,764.5,1277.1666666666667,False
5749,200000,F,MSc or PHd,Single,26,0.16666666666666666,2444.1666666666665,1714.0,False
5750,160000,F,MSc or PHd,Single,30,0.3333333333333333,2183.3333333333335,1058.5,False
5751,160000,F,BSc,Single,37,3.0,151210.0,4918.5,True
5752,250000,M,High School Diploma,Married,51,0.0,2263.1666666666665,2242.3333333333335,False
5753,140000,M,High School Diploma,Married,56,1.0,8745.833333333334,1216.5,False
5754,330000,F,BSc,Single,30,-1.0,0.0,0.0,True
5755,220000,F,MSc or PHd,Single,24,1.3333333333333333,161119.83333333334,6333.333333333333,True
5756,30000,F,High School Diploma,Married,29,2.8333333333333335,14329.666666666666,815.1666666666666,False
5757,260000,M,MSc or PHd,Single,35,1.8333333333333333,153008.83333333334,5855.333333333333,True
5758,380000,F,BSc,Married,30,1.0,304105.0,11125.666666666666,False
5759,10000,F,BSc,Single,33,0.8333333333333334,8805.0,1052.8333333333333,True
5760,190000,F,MSc or PHd,Single,44,1.0,130927.16666666667,4666.666666666667,False
5761,30000,F,BSc,Married,38,1.0,11944.166666666666,842.0,False
5762,300000,F,MSc or PHd,Married,39,0.8333333333333334,4548.5,2580.3333333333335,False
5763,20000,M,BSc,Married,27,1.3333333333333333,18185.333333333332,1322.3333333333333,False
5764,20000,M,BSc,Married,35,0.8333333333333334,9748.833333333334,1611.3333333333333,False
5765,80000,F,High School Diploma,Single,22,0.0,15510.166666666666,3012.3333333333335,False
5766,240000,M,BSc,Married,33,1.0,213969.83333333334,7150.0,False
5767,90000,F,High School Diploma,Single,26,1.0,16790.833333333332,1025.1666666666667,False
5768,100000,F,BSc,Married,43,1.0,68860.83333333333,5000.0,False
5769,320000,M,MSc or PHd,Other,32,0.0,2771.6666666666665,3106.3333333333335,False
5770,360000,M,BSc,Married,45,0.3333333333333333,416.6666666666667,0.0,False
5771,180000,M,BSc,Married,38,1.8333333333333333,3712.5,470.6666666666667,True
5772,300000,M,BSc,Married,40,-1.0,5414.333333333333,2768.3333333333335,False
5773,20000,F,MSc or PHd,Single,22,-0.8333333333333334,248.66666666666666,1532.5,False
5774,270000,F,BSc,Single,26,1.0,16935.666666666668,1292.0,False
5775,20000,F,High School Diploma,Single,49,1.0,19452.5,1021.1666666666666,False
5776,360000,F,BSc,Married,35,1.0,26815.166666666668,1493.1666666666667,False
5777,120000,M,BSc,Married,38,1.0,33811.0,1141.3333333333333,False
5778,130000,F,High School Diploma,Single,27,1.0,114064.0,5433.333333333333,False
5779,60000,F,High School Diploma,Single,45,1.0,41293.833333333336,1362.0,False
5780,60000,M,BSc,Married,36,1.0,48880.5,1934.1666666666667,False
5781,120000,F,High School Diploma,Single,31,0.0,619.8333333333334,504.8333333333333,False
5782,130000,M,High School Diploma,Single,33,1.0,98884.33333333333,4833.333333333333,False
5783,360000,F,MSc or PHd,Married,31,-0.16666666666666666,296.5,219.83333333333334,False
5784,10000,M,High School Diploma,Single,24,0.5,3973.5,2592.8333333333335,False
5785,120000,F,MSc or PHd,Single,24,-0.6666666666666666,100.0,0.0,False
5786,60000,M,BSc,Single,26,2.3333333333333335,70567.16666666667,1846.0,True
5787,240000,F,MSc or PHd,Married,40,1.6666666666666667,1250.0,0.0,True
5788,160000,F,BSc,Married,40,1.6666666666666667,142008.33333333334,5446.166666666667,False
5789,200000,F,BSc,Married,44,-1.0,313.6666666666667,6882.166666666667,False
5790,300000,M,MSc or PHd,Single,29,-0.5,616.6666666666666,616.6666666666666,False
5791,100000,F,BSc,Single,26,0.0,388.3333333333333,325.0,False
5792,280000,F,MSc or PHd,Married,30,1.0,176104.83333333334,7791.5,False
5793,190000,F,BSc,Single,26,0.0,10425.666666666666,21661.333333333332,False
5794,50000,M,BSc,Married,48,2.5,18500.166666666668,799.6666666666666,False
5795,210000,F,High School Diploma,Married,33,1.3333333333333333,34574.0,1622.3333333333333,False
5796,120000,F,MSc or PHd,Single,26,1.0,89355.33333333333,3433.3333333333335,False
5797,140000,F,MSc or PHd,Single,33,-1.0,844.8333333333334,765.8333333333334,False
5798,50000,F,MSc or PHd,Single,23,-1.0,134.5,0.0,False
5799,150000,F,MSc or PHd,Single,31,-0.5,5352.666666666667,11923.5,False
5800,50000,M,MSc or PHd,Single,23,2.8333333333333335,16029.166666666666,1953.5,False
5801,120000,M,MSc or PHd,Married,50,0.16666666666666666,1383.1666666666667,3056.5,True
5802,240000,F,MSc or PHd,Single,29,0.8333333333333334,21663.166666666668,10003.833333333334,False
5803,20000,M,MSc or PHd,Single,26,0.16666666666666666,5825.0,8876.666666666666,False
5804,80000,F,BSc,Single,24,1.0,67529.66666666667,2838.1666666666665,False
5805,140000,F,BSc,Married,28,1.0,59662.666666666664,2099.8333333333335,False
5806,50000,F,BSc,Single,25,1.0,14848.333333333334,1039.1666666666667,False
5807,150000,F,BSc,Other,26,-1.0,15835.333333333334,15402.666666666666,False
5808,90000,F,High School Diploma,Married,53,1.0,59280.666666666664,2057.6666666666665,True
5809,640000,M,MSc or PHd,Single,36,1.0,74225.5,4000.0,False
5810,360000,M,MSc or PHd,Single,31,0.0,15711.333333333334,20358.0,False
5811,130000,F,BSc,Married,33,0.0,1331.0,1480.3333333333333,False
5812,210000,F,MSc or PHd,Married,34,1.0,153254.83333333334,5544.5,False
5813,190000,M,MSc or PHd,Single,36,3.0,111820.83333333333,4533.333333333333,True
5814,150000,F,MSc or PHd,Married,44,0.3333333333333333,1145.3333333333333,802.3333333333334,False
5815,10000,M,High School Diploma,Single,25,0.0,935.1666666666666,1471.6666666666667,False
5816,30000,F,MSc or PHd,Married,24,0.0,3486.3333333333335,1939.6666666666667,True
5817,200000,M,MSc or PHd,Married,67,-0.5,0.0,0.0,True
5818,140000,F,MSc or PHd,Single,25,1.8333333333333333,39632.333333333336,20333.333333333332,True
5819,170000,F,BSc,Single,30,1.3333333333333333,126150.16666666667,6346.333333333333,False
5820,20000,F,BSc,Single,24,2.0,4342.333333333333,1549.8333333333333,True
5821,80000,F,BSc,Married,45,-0.3333333333333333,13691.666666666666,0.0,False
5822,110000,M,BSc,Married,49,1.0,54741.333333333336,1914.6666666666667,False
5823,150000,F,MSc or PHd,Single,28,0.6666666666666666,64025.5,3998.3333333333335,False
5824,50000,F,BSc,Single,43,0.8333333333333334,22621.333333333332,997.3333333333334,False
5825,50000,F,High School Diploma,Married,70,1.6666666666666667,41278.333333333336,1267.5,False
5826,50000,M,High School Diploma,Married,50,1.3333333333333333,34555.5,1216.6666666666667,False
5827,10000,F,BSc,Single,22,1.0,5251.0,1405.3333333333333,True
5828,280000,F,MSc or PHd,Single,38,0.5,17442.5,10500.0,True
5829,50000,M,BSc,Single,42,2.0,35861.166666666664,859.5,False
5830,10000,F,MSc or PHd,Single,22,1.0,9910.666666666666,639.3333333333334,False
5831,140000,F,BSc,Married,28,1.0,110259.83333333333,4825.666666666667,False
5832,140000,M,MSc or PHd,Married,34,2.3333333333333335,103421.66666666667,3367.1666666666665,True
5833,300000,M,MSc or PHd,Married,45,1.0,172020.66666666666,6301.5,False
5834,30000,F,BSc,Married,26,2.1666666666666665,28191.333333333332,1376.6666666666667,False
5835,200000,M,High School Diploma,Married,47,1.3333333333333333,116078.16666666667,5666.666666666667,False
5836,270000,F,BSc,Single,26,0.5,44431.333333333336,25289.666666666668,True
5837,90000,F,BSc,Other,36,1.0,56218.0,2102.1666666666665,False
5838,10000,M,BSc,Single,26,6.333333333333333,2400.0,0.0,True
5839,50000,F,High School Diploma,Single,22,1.6666666666666667,19734.5,798.3333333333334,False
5840,80000,F,MSc or PHd,Single,25,-1.0,164.66666666666666,164.66666666666666,False
5841,110000,F,BSc,Single,26,1.0,72128.33333333333,3497.8333333333335,False
5842,370000,M,MSc or PHd,Single,30,0.6666666666666666,104328.0,35286.333333333336,False
5843,50000,M,BSc,Single,23,0.16666666666666666,1155.1666666666667,980.3333333333334,False
5844,10000,M,BSc,Single,37,0.3333333333333333,783.3333333333334,5584.166666666667,False
5845,180000,F,MSc or PHd,Single,27,1.3333333333333333,112618.16666666667,12936.833333333334,False
5846,60000,F,BSc,Married,59,4.666666666666667,57750.166666666664,1600.1666666666667,False
5847,90000,F,MSc or PHd,Married,43,1.6666666666666667,70956.0,6700.666666666667,True
5848,120000,F,MSc or PHd,Married,30,-0.3333333333333333,25.0,58.333333333333336,False
5849,110000,M,MSc or PHd,Single,30,1.0,77842.33333333333,2516.1666666666665,False
5850,280000,F,High School Diploma,Married,61,1.0,152561.33333333334,5916.666666666667,False
5851,200000,M,MSc or PHd,Single,28,1.1666666666666667,35739.0,35681.333333333336,False
5852,130000,M,BSc,Single,29,1.0,63622.166666666664,2707.5,False
5853,200000,F,BSc,Single,28,2.1666666666666665,65176.166666666664,2666.6666666666665,True
5854,50000,F,BSc,Single,26,1.0,24575.5,923.0,True
5855,30000,M,High School Diploma,Married,53,-0.3333333333333333,266.0,0.0,False
5856,230000,F,MSc or PHd,Married,30,0.0,17170.0,16753.333333333332,False
5857,180000,F,MSc or PHd,Single,31,0.0,5730.5,8023.166666666667,False
5858,220000,M,MSc or PHd,Married,40,1.0,112838.0,8666.666666666666,False
5859,50000,M,MSc or PHd,Single,46,-0.3333333333333333,8566.666666666666,0.0,False
5860,20000,M,MSc or PHd,Single,27,-0.5,0.0,0.0,False
5861,250000,F,BSc,Single,40,0.3333333333333333,3734.3333333333335,3721.5,False
5862,50000,M,High School Diploma,Single,41,0.6666666666666666,30846.0,4300.0,False
5863,180000,F,BSc,Single,26,1.0,8002.833333333333,3271.5,False
5864,320000,M,BSc,Single,44,-0.6666666666666666,16163.333333333334,12174.166666666666,False
5865,10000,F,High School Diploma,Married,41,0.6666666666666666,650.0,440.5,True
5866,320000,F,MSc or PHd,Single,31,-0.8333333333333334,4133.833333333333,3960.8333333333335,False
5867,250000,M,BSc,Single,30,1.0,171377.66666666666,6539.5,False
5868,30000,M,BSc,Single,24,2.6666666666666665,18766.0,733.8333333333334,False
5869,260000,M,BSc,Single,31,0.0,326.0,350.0,False
5870,130000,F,BSc,Married,37,1.0,115599.0,4519.0,False
5871,180000,F,MSc or PHd,Married,30,1.3333333333333333,156664.0,7333.333333333333,True
5872,270000,F,MSc or PHd,Single,27,1.0,178488.0,6915.666666666667,False
5873,80000,F,High School Diploma,Single,30,0.8333333333333334,33816.0,7014.166666666667,False
5874,30000,F,MSc or PHd,Single,27,0.6666666666666666,2736.1666666666665,1940.8333333333333,False
5875,100000,M,High School Diploma,Married,35,2.3333333333333335,95233.33333333333,2916.6666666666665,True
5876,340000,F,BSc,Single,33,1.0,316587.1666666667,10689.666666666666,True
5877,210000,F,BSc,Married,26,1.0,136626.5,26569.0,False
5878,280000,F,MSc or PHd,Single,27,-1.0,1547.0,40433.666666666664,False
5879,710000,M,BSc,Single,33,0.0,6836.166666666667,9935.333333333334,False
5880,50000,F,BSc,Single,23,1.0,34304.166666666664,1274.5,False
5881,190000,M,MSc or PHd,Single,35,1.0,23119.333333333332,1974.3333333333333,False
5882,400000,F,MSc or PHd,Single,32,1.0,56129.166666666664,4666.666666666667,False
5883,110000,F,High School Diploma,Married,53,-1.0,367.0,124.16666666666667,False
5884,20000,F,BSc,Married,23,1.6666666666666667,15987.166666666666,947.3333333333334,True
5885,20000,F,MSc or PHd,Single,25,1.6666666666666667,18493.666666666668,1069.6666666666667,True
5886,20000,F,BSc,Married,29,2.8333333333333335,12546.0,545.0,False
5887,20000,M,BSc,Single,23,2.5,6499.5,1116.6666666666667,False
5888,230000,F,MSc or PHd,Single,43,1.0,37340.666666666664,4243.166666666667,False
5889,180000,M,BSc,Married,37,0.3333333333333333,12976.833333333334,10601.666666666666,False
5890,280000,M,BSc,Married,41,0.0,5694.666666666667,5392.0,False
5891,510000,F,MSc or PHd,Single,36,1.0,211987.83333333334,7803.333333333333,False
5892,150000,M,BSc,Married,40,1.0,140431.16666666666,6836.833333333333,False
5893,20000,M,High School Diploma,Single,26,1.3333333333333333,19044.833333333332,1328.8333333333333,True
5894,110000,F,High School Diploma,Married,38,1.0,61795.166666666664,2112.8333333333335,False
5895,230000,F,MSc or PHd,Single,34,1.0,5912.166666666667,6416.666666666667,True
5896,180000,F,MSc or PHd,Single,27,1.0,127963.0,5166.666666666667,False
